Job Id,Experience,Qualifications,Work Type,Job Title,Role,Job Description,Skills,Company
5d94abc6-3014-4e25-8774-2e4b104e87ce,4 to 12 Years,B.Tech,Temporary,Office Manager,Facilities Manager,"Facilities Managers manage facilities and building operations. They oversee maintenance, security, and facility improvements to provide a safe and efficient working environment.",Facilities management Property maintenance Space planning Budget management Health and safety compliance Vendor management,Hikma Pharmaceuticals
4b7f1a2b-25fc-4cd1-8896-4d9e55135af2,3 to 12 Years,BA,Contract,Graphic Designer,UI/UX Designer,"UI/UX Designers focus on creating user-friendly and visually appealing interfaces for digital products. They conduct user research, design wireframes and prototypes, and collaborate with development teams to ensure a seamless and enjoyable user experience.","User interface (UI) design User experience (UX) design Wireframing and prototyping tools (e.g., Sketch, Figma) Usability testing Information architecture Interaction design Mobile and responsive design",Capital One Financial
b5101817-8cd0-4fda-80c0-379573004534,4 to 11 Years,BA,Full-Time,Account Manager,Sales Account Manager,"A Sales Account Manager is responsible for building and maintaining relationships with clients, identifying their needs, and proposing tailored solutions to achieve sales targets.",Account management Sales strategy Negotiation and closing skills,Bayerische Motoren Werke AG (BMW)
f17e1886-98d2-4f3a-b915-8b4c77e83567,2 to 10 Years,BCA,Contract,Teacher,Classroom Teacher,"A Classroom Teacher educates students in a specific subject or grade level. They create lesson plans, deliver instruction, assess student progress, and foster a positive learning environment.",Teaching pedagogy Classroom management Curriculum development Student assessment Differentiated instruction,Wesfarmers Limited
983aa6e5-e0c0-4781-86e5-842ff6ce3f86,1 to 9 Years,B.Tech,Intern,Mechanical Designer,Product Designer,"Design and develop innovative products, from concept to production, ensuring usability, functionality, and aesthetics.","Product design principles Prototyping and wireframing User research User testing UI/UX design 3D modeling (if applicable) Collaboration Problem-solving Creativity Attention to detail Communication skills Software proficiency (e.g., Sketch, Adobe XD)",Altria Group
504d42c7-8367-42f7-80c5-156304ee2c8d,3 to 9 Years,PhD,Full-Time,HR Manager,HR Compliance Specialist,"An HR Compliance Specialist ensures adherence to employment laws and regulations, conducts audits, and provides guidance to maintain legal compliance within the organization.",Employment law knowledge Compliance management Auditing skills Employee relations Communication skills,Kingfisher plc
6a302e4a-67e0-4d1d-999d-bf1837180a0a,2 to 10 Years,BA,Contract,Art Teacher,Studio Art Teacher,"A Studio Art Teacher instructs students in studio art practices, providing hands-on guidance in creating art and fostering artistic expression and skill development.",Art instruction Classroom management Art techniques Lesson planning Student assessment,Carrier Global
25d2b050-e086-4e6b-b191-f5d807fd2dc1,5 to 14 Years,PhD,Full-Time,Executive Assistant,Office Manager,"Office Managers oversee daily office operations, including supervising staff, managing facilities, and ensuring efficient workflow. They may also handle budgeting, resource allocation, and office policies.",Office administration and management Budgeting and expense tracking Team coordination and supervision Facility management Vendor and supplier relations,"Facebook, Inc. (now Meta Platforms, Inc.)"
e81026c3-045f-4594-94fb-c94da2cf5ddb,3 to 11 Years,M.Com,Intern,Database Administrator,Database Security Specialist,A Database Security Specialist focuses on protecting databases from unauthorized access and data breaches. They implement security measures and ensure compliance with regulations.,Database security measures Data encryption and access control Security compliance Vulnerability assessment Database auditing and monitoring,China Telecom
29f1f183-67ec-49d4-91b9-a16cca152254,2 to 12 Years,M.Com,Contract,Sales Representative,Inside Sales Representative,"Inside Sales Representatives are responsible for selling products or services to customers over the phone or through online channels. They engage with leads, answer customer inquiries, and use persuasive communication to close sales and meet revenue targets.","Sales prospecting and lead generation Sales presentation and communication CRM software (e.g., Salesforce) Sales negotiation and closing techniques Product knowledge Relationship building",Suncorp Group
cf2668bd-407a-44d2-9548-22a85d45057c,3 to 12 Years,B.Com,Intern,Database Administrator,Database Developer,"A Database Developer designs, develops, and maintains databases. They create efficient data structures, write queries, and ensure data security and integrity.","Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge",Macquarie Group
eab3cc00-a212-49dc-bd05-822e84805b70,5 to 14 Years,B.Tech,Temporary,Speech Therapist,Speech Pathologist,"Speech Pathologists diagnose and treat speech, language, and swallowing disorders in patients of all ages. They develop personalized treatment plans to improve communication.",Speech pathology Articulation therapy Language disorders Speech assessment Therapy planning Communication skills,Fortune Brands Innovations
cb403321-6a26-4795-8b9b-d7a0138b5c2b,3 to 15 Years,BCA,Intern,Systems Analyst,IT Analyst,"An IT Analyst assesses and analyzes IT systems, identifying areas for improvement, implementing technology solutions, and providing technical support to users and departments.",IT systems analysis Troubleshooting IT support and documentation,L&T Finance Holdings
5fc9cb62-7bfb-4d1d-8164-57db29ddbf87,4 to 12 Years,B.Com,Temporary,Front-End Engineer,UI/UX Front-End Developer,"UI/UX Front-End Developers focus on creating user-friendly and visually appealing interfaces for web and mobile applications. They work on user experience design, responsive layouts, and front-end development to optimize user interactions.",UI/UX design Frontend web development Wireframing and prototyping User research Accessibility standards Responsive design Collaboration skills,Seaboard
09e765fc-6312-49de-858d-9c1c8f53c11f,3 to 11 Years,BA,Intern,UX/UI Designer,Interaction Designer,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,Verizon Communications
c5b170c1-1905-4676-8ac4-459b05baaeb4,1 to 14 Years,BCA,Part-Time,Accountant,Financial Accountant,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.","Financial reporting Accounting software (e.g., QuickBooks) Auditing GAAP knowledge",PulteGroup
91cb7c33-70f0-4dcc-be60-ef9497af9a88,0 to 8 Years,BCA,Intern,Product Designer,Industrial Designer,"An Industrial Designer creates and improves product designs, focusing on aesthetics, functionality, and user experience to produce innovative and marketable products.",Industrial design principles CAD and 3D modeling Prototyping and testing,National Australia Bank (NAB)
6b2b2f50-e9d0-4f77-b5c8-e7cb11b74a08,4 to 10 Years,PhD,Contract,Litigation Attorney,Family Law Attorney,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.",Family law Divorce proceedings Child custody Mediation Legal counseling Court representation,Drax Group
62fd86c7-4023-4f62-ad95-d0682a2c40e3,5 to 9 Years,B.Com,Temporary,Family Lawyer,Child Custody Lawyer,"Child Custody Lawyers specialize in family law, focusing on cases related to child custody and visitation rights. They represent clients in court, provide legal counsel, and advocate for the best interests of children in custody disputes.",Child custody law Family law Legal advocacy Negotiation Court representation Legal research Client counseling Case preparation,Eversource Energy
d6770228-a2d1-440e-b646-153f34cfb25a,5 to 12 Years,M.Com,Intern,Registered Nurse,Clinical Nurse Specialist,"A Clinical Nurse Specialist is an advanced practice nurse who specializes in specific patient populations or clinical areas, providing expert care and contributing to improved patient outcomes.","Clinical nursing specialization (e.g., critical care, oncology) Advanced nursing skills Patient education",Ryder System
